Elevation, Aspect, Slope, Horiz_Dist_Hydro, Vert_Dist_Hydro, Horiz_Dist_Roadways, Hillshade_9am, Hillshade_Noon, Hillshade_3pm, Horiz_Dist_FirePts
1102.7298, 329.5444, 33.0828, 428.8, 404.1998, 469.34, 201.0396, 108.8878, 225.3999, 438.2624
2021.2518, 219.4148, 33.7285, 450.8533, 132.6144, 266.7008, 104.7483, 161.9131, 138.0832, 696.8947
1627.6545, 100.1051, 49.6206, 48.7901, 324.4259, 247.9406, 45.3045, 233.2478, 63.9652, 627.6975
2350.3594, 289.9019, 49.7391, 5.5551, 189.3786, 324.5305, 79.3433, 141.2516, 106.6025, 863.1483
1292.3695, 104.3334, 4.1369, 403.6068, 40.8654, 105.4466, 27.7674, 94.417, 182.625, 637.4851
2013.4188, 20.2109, 20.2173, 376.7914, 328.3587, 251.1822, 174.3929, 53.6036, 82.7154, 15.564
1235.6843, 195.1306, 22.3171, 373.1227, 28.9512, 230.6986, 159.3794, 4.5027, 141.5511, 725.3942
2393.8942, 205.6961, 1.0253, 471.5113, 364.6391, 122.2925, 74.5794, 118.0615, 164.4213, 376.3015
1122.0841, 269.8378, 55.4896, 206.7025, 189.3275, 384.2485, 173.942, 96.9118, 23.109, 471.4723
919.6516, 92.1173, 19.7959, 46.1176, 246.5386, 312.68, 61.7061, 235.7072, 26.0035, 766.8556
1272.5372, 331.758, 22.95, 21.0773, 152.3371, 250.0068, 58.0368, 1.3598, 41.8763, 517.1415
1004.8172, 185.4645, 42.8101, 348.1848, 201.5195, 634.0386, 221.5325, 12.8442, 128.4266, 891.0257
1239.9095, 283.0907, 56.4862, 28.7034, 323.662, 138.7438, 246.7097, 254.279, 55.0296, 67.5551
1126.8482, 104.2581, 34.3924, 392.8731, 350.7687, 485.6928, 112.5427, 225.3654, 191.5654, 56.5148
1308.2204, 326.569, 30.6409, 159.6466, 173.1483, 860.2467, 153.7942, 225.816, 81.0447, 260.151
1024.6425, 167.7277, 9.3389, 21.7012, 304.4873, 187.2696, 170.4406, 214.7116, 252.7954, 930.7708
1373.0005, 319.3811, 52.3033, 291.2996, 402.1438, 74.1, 152.7241, 128.7292, 14.3581, 526.7513
1598.725, 352.6889, 28.6415, 169.165, 172.2924, 858.4291, 30.3051, 8.0417, 106.1058, 154.2193
1247.4118, 245.4944, 7.6563, 429.6391, 461.1069, 578.4712, 186.7513, 213.4532, 26.9292, 757.2226
2049.1414, 87.601, 42.8928, 368.6547, 298.6218, 563.337, 45.0719, 79.7439, 191.6083, 17.8292
1635.5721, 111.2914, 3.3158, 393.2445, 428.7909, 801.9449, 196.6347, 57.4036, 179.5379, 409.6246
2100.6514, 4.2011, 6.2525, 463.197, 361.646, 946.3473, 19.3374, 188.2635, 232.1293, 951.9883
2320.6747, 64.4644, 11.6802, 336.9475, 6.9877, 225.3671, 159.1203, 245.2419, 1.1305, 704.9391
1838.1584, 155.2773, 26.725, 248.7632, 255.9279, 250.4086, 226.3966, 11.4217, 161.4772, 269.9584
1031.0233, 307.406, 38.0684, 315.7499, 330.6142, 578.8206, 55.8718, 5.3109, 113.6081, 693.8857
1708.0216, 291.5541, 45.7473, 368.2095, 413.9388, 430.9906, 18.9485, 149.9354, 47.9769, 461.7151
972.0037, 103.8705, 29.1555, 31.5426, 441.8501, 433.2707, 44.9489, 155.7868, 222.1199, 288.9934
1632.9902, 211.3294, 31.7045, 192.3786, 409.5219, 55.8695, 90.0025, 122.7294, 91.9541, 342.7694
1146.292, 181.4715, 58.5287, 425.1767, 129.0866, 237.0813, 15.4602, 77.2739, 27.1896, 317.0146
1939.964, 33.4173, 7.9884, 171.4696, 327.5121, 814.8998, 45.2306, 183.8609, 7.0408, 527.6054
1828.2498, 72.619, 55.8643, 374.584, 386.6233, 934.5178, 160.6434, 181.5868, 24.8611, 264.9268
1910.6227, 337.1117, 56.5846, 214.4919, 477.9563, 753.9397, 21.2967, 194.4414, 147.4526, 18.6592
911.4866, 12.7892, 11.2891, 435.9127, 9.3476, 46.5158, 5.3399, 24.3355, 129.5023, 667.1867
1235.1819, 102.3031, 22.9196, 57.452, 80.7446, 793.3825, 131.5927, 88.8581, 81.7621, 179.3004
1310.97, 47.5584, 5.9211, 319.0377, 298.0601, 493.4095, 65.6461, 196.6358, 225.9517, 12.5622
979.1253, 308.5439, 56.8214, 311.8749, 46.947, 694.2919, 131.2874, 97.8516, 203.1616, 993.0705
1672.8415, 348.6227, 53.3932, 121.3278, 15.6594, 494.977, 206.4266, 243.822, 28.3306, 635.7825
2361.7238, 73.7708, 57.9417, 444.3511, 436.7688, 393.9222, 207.6761, 76.6068, 156.7683, 301.4678
1826.2506, 324.062, 5.349, 254.1914, 102.0737, 595.0752, 46.3733, 121.4371, 217.08, 302.4119
1693.4968, 251.5573, 11.8616, 324.9978, 80.7703, 547.4473, 124.4877, 168.9605, 1.1824, 658.8596
1702.0435, 169.4, 36.4553, 485.6972, 226.63, 226.2986, 170.3907, 206.0148, 48.6057, 94.7641
2227.4804, 260.185, 5.344, 198.0649, 210.865, 184.0084, 65.0701, 184.1145, 204.2552, 545.6416
1343.0487, 43.5454, 21.4121, 89.4579, 30.4755, 254.5135, 120.2681, 20.256, 103.3374, 762.3422
1946.2624, 267.484, 35.8235, 471.3645, 260.5947, 612.7338, 244.2353, 64.8781, 246.8693, 939.5525
1639.9761, 27.4932, 27.7481, 234.9832, 388.7183, 623.7804, 91.8864, 249.1274, 28.0222, 912.198
1433.2046, 102.3078, 1.2143, 92.7917, 260.2968, 98.1671, 131.9958, 71.4359, 23.4683, 660.091
1045.6007, 353.7025, 13.8747, 477.8582, 202.1274, 559.0927, 230.5756, 250.1849, 161.6811, 282.775
1962.1159, 126.6728, 11.492, 481.906, 472.013, 364.5857, 224.4702, 51.9582, 124.1038, 472.2726
2247.9284, 120.355, 1.9274, 9.366, 111.5376, 777.5244, 30.7107, 253.0397, 136.8582, 869.2061
2284.8517, 182.0063, 43.2495, 12.3797, 81.3565, 684.975, 17.8765, 126.0354, 174.8908, 663.501
2120.4433, 307.2395, 9.3607, 204.5733, 114.5248, 807.792, 11.1934, 49.345, 158.5905, 848.7088
1800.907, 218.6096, 42.549, 397.0716, 389.0402, 162.967, 125.764, 68.9218, 31.9839, 691.1193
1714.315, 268.7954, 32.0679, 465.415, 353.4729, 823.9016, 85.1225, 240.9858, 172.9144, 91.6268
1857.0359, 89.3585, 29.8873, 11.5707, 23.3824, 824.8379, 12.4619, 13.9268, 193.4914, 538.2449
2113.5943, 74.8882, 54.9833, 390.9569, 336.8267, 360.4648, 134.7051, 155.299, 109.7076, 536.8393
1848.2669, 356.8273, 33.9632, 204.2595, 226.8441, 303.7002, 112.1439, 131.9855, 49.1582, 611.7797
1639.955, 221.178, 43.681, 420.7902, 51.127, 895.4319, 246.3039, 117.1473, 221.2435, 859.6657
2074.4018, 307.4356, 38.1827, 481.2778, 254.5177, 219.314, 77.9241, 61.4784, 174.1392, 369.0301
1668.441, 218.4816, 22.4189, 289.3983, 320.3482, 560.4049, 180.4511, 63.4988, 48.0076, 666.062
1448.1737, 326.8826, 25.4578, 123.2275, 360.4718, 834.4798, 114.0034, 102.7525, 250.7849, 368.1543
1199.9556, 234.3187, 10.3865, 399.3647, 371.1127, 169.357, 2.692, 146.8494, 22.0846, 908.8195
2152.7056, 168.0453, 12.8498, 287.0386, 238.9726, 202.7646, 116.0946, 205.5197, 156.0406, 102.6998
1329.8813, 259.8703, 28.5948, 69.4272, 367.5293, 343.4977, 8.2421, 234.3425, 0.7909, 339.6366
1706.7497, 35.6848, 37.9821, 471.1239, 131.8401, 812.3546, 131.1436, 218.3814, 141.8476, 801.7786
1355.248, 171.8668, 44.9106, 39.6593, 187.704, 753.1899, 121.6631, 24.8097, 64.1727, 585.3526
2116.404, 221.715, 33.891, 374.784, 110.5587, 677.112, 1.7584, 238.1367, 211.8029, 354.9691
1475.266, 231.4637, 34.165, 120.4506, 425.3991, 397.2364, 212.0712, 241.165, 164.5393, 867.2956
2371.5908, 90.4545, 8.1045, 163.7785, 292.2543, 928.4575, 208.7383, 22.2924, 144.3065, 654.8208
2361.8225, 130.9501, 34.0811, 454.479, 14.8651, 395.519, 174.7992, 50.6388, 89.3407, 469.6076
1484.548, 175.1969, 5.2365, 463.0628, 452.2584, 220.4865, 231.6746, 36.2918, 130.4819, 939.8795
2307.6879, 344.1751, 15.9433, 21.5121, 494.5476, 982.8861, 96.9305, 235.2361, 55.4302, 805.5787
1065.9237, 125.5956, 40.2529, 34.8969, 152.7211, 675.7653, 202.7641, 27.4229, 234.3173, 167.4375
2200.709, 297.8662, 41.4931, 254.6431, 246.1702, 260.3511, 226.7179, 89.5427, 193.0818, 330.4327
1591.7779, 199.7773, 21.8146, 65.864, 116.5977, 670.5452, 22.7408, 60.1564, 197.7163, 47.7522
1222.1662, 118.5533, 24.4688, 453.4647, 69.6226, 784.075, 100.586, 162.5914, 67.0517, 604.6722
2031.8879, 205.7607, 21.7209, 279.7953, 139.3211, 485.6699, 25.1913, 52.7953, 69.4968, 130.2692
926.7509, 343.5996, 16.5152, 74.6985, 181.1311, 253.2727, 126.1948, 219.9247, 79.4895, 524.0049
2386.2159, 183.669, 47.4753, 215.176, 346.5856, 733.2403, 211.4697, 172.7914, 49.8074, 247.4197
1730.2708, 214.8814, 52.8721, 453.9478, 152.3672, 395.0962, 90.9187, 156.2679, 5.6106, 100.0368
1412.2388, 283.3925, 0.3643, 455.3196, 75.9072, 509.1412, 102.9755, 222.9077, 164.9665, 692.8552
1309.2176, 199.9472, 3.3104, 63.5072, 441.4482, 637.7114, 102.0608, 148.3371, 252.7455, 200.3323
1421.0546, 231.7702, 11.1892, 377.4243, 81.987, 417.822, 10.6954, 252.5631, 37.3471, 738.5201
2003.7355, 208.0241, 18.2171, 40.558, 3.2125, 312.1995, 78.1848, 236.2718, 201.6776, 337.1046
1974.7698, 339.0204, 39.9078, 92.5869, 141.3938, 968.2641, 63.6456, 228.209, 170.6545, 478.7511
1012.3045, 187.0328, 18.5408, 427.5993, 5.6994, 929.5788, 55.1027, 145.982, 66.0697, 930.7155
1631.6368, 46.0707, 3.9435, 182.928, 460.6948, 348.855, 203.1774, 13.4314, 162.7506, 529.6329
1972.606, 42.8047, 51.4886, 352.6064, 422.4426, 541.1552, 0.3027, 63.3491, 151.2619, 467.3253
1058.7499, 322.5953, 22.7857, 104.1918, 73.9024, 253.9299, 99.0287, 158.6718, 56.086, 808.1283
1938.5657, 352.9921, 41.431, 240.181, 215.9844, 308.5758, 100.9496, 204.7096, 107.8048, 619.4497
1864.8245, 309.9855, 33.7567, 212.5154, 149.9661, 256.03, 170.521, 101.9962, 134.8003, 468.0381
2288.4693, 35.6931, 47.3977, 86.8501, 476.9462, 184.3717, 148.0206, 66.3868, 157.7576, 703.8442
2397.6728, 184.1432, 5.4361, 292.5172, 319.0302, 195.4641, 87.4074, 166.2219, 127.643, 78.6386
1233.3272, 56.6092, 34.8598, 353.6888, 235.0382, 34.4422, 137.6741, 39.2142, 148.0493, 813.0487
1502.4536, 289.8984, 11.2341, 210.4403, 267.2885, 192.5529, 189.5812, 228.94, 67.0539, 296.8805
1838.3123, 138.5867, 20.178, 127.5916, 213.5713, 620.8466, 35.5713, 227.0158, 35.057, 575.0929
2347.6163, 12.0192, 5.9733, 390.79, 444.5061, 177.9708, 33.1499, 100.5397, 202.0235, 605.3235
2323.1272, 353.6864, 51.1522, 378.7802, 57.3305, 606.4307, 100.5886, 75.876, 253.0098, 770.2725
1395.6708, 357.196, 53.0862, 217.7381, 275.6429, 282.8906, 92.2681, 101.2522, 135.7249, 165.5202
2369.5554, 350.4636, 6.543, 396.5347, 25.0983, 142.2348, 216.1691, 8.7415, 215.8707, 964.574
1925.5067, 27.0421, 39.1572, 193.5241, 268.5004, 33.1765, 91.6081, 71.4922, 108.3813, 470.3506
2236.2302, 317.9274, 11.2456, 317.6529, 302.666, 654.2878, 80.4693, 62.4493, 242.989, 906.2389
1701.9503, 224.0741, 6.0311, 245.1643, 362.9267, 50.6571, 238.4226, 60.3718, 126.3889, 268.8496
2161.8088, 292.6921, 11.9772, 72.7877, 459.8465, 158.3121, 130.4541, 176.6766, 218.0504, 675.1201
1936.5862, 270.792, 28.585, 457.9884, 273.8539, 879.5531, 40.8253, 150.2087, 185.3757, 183.3573
1828.2619, 117.1168, 20.8998, 64.5806, 145.8023, 799.0221, 55.1855, 156.5448, 128.6775, 473.9012
2091.5866, 336.3972, 48.504, 229.8534, 440.3044, 627.4193, 105.1798, 180.137, 117.6222, 541.3602
1555.8981, 13.7747, 31.5335, 458.4059, 390.9315, 335.1185, 184.7402, 177.6984, 195.4552, 505.9099
1845.3807, 276.352, 21.0231, 383.343, 5.4912, 337.5023, 165.3467, 34.5621, 248.113, 203.1847
1911.0124, 355.3756, 2.6234, 111.5583, 360.5995, 971.7414, 68.4666, 234.6065, 144.169, 596.1727
1165.4608, 276.8919, 42.5941, 144.8421, 19.2509, 393.2047, 59.9876, 212.1757, 43.4283, 581.7374
1525.7064, 219.311, 11.3072, 389.8618, 86.1867, 279.0598, 254.6713, 114.6071, 143.6558, 80.5219
919.4637, 179.7748, 2.8054, 99.0834, 273.2854, 795.3819, 226.1761, 78.5665, 153.7087, 621.7808
1157.453, 242.275, 16.9892, 421.9466, 82.2178, 928.8402, 223.287, 111.8319, 78.8639, 11.9793
1300.8767, 1.9569, 3.6327, 255.5945, 352.0533, 849.4923, 218.1993, 25.126, 20.0568, 233.7685
2353.3783, 212.9573, 51.76, 220.8362, 344.7664, 630.2504, 133.6417, 91.6076, 64.519, 914.3063
2050.3136, 140.5554, 13.2156, 219.4323, 107.638, 652.1557, 139.6716, 48.9542, 57.9522, 561.0562
1531.0157, 119.5892, 22.0096, 60.006, 15.8801, 951.8179, 176.0982, 112.2343, 224.1821, 149.522
1517.2637, 105.3691, 49.8525, 142.6712, 345.5357, 775.4668, 39.9079, 247.8223, 71.5711, 499.3409
2343.435, 204.1678, 29.0652, 26.7185, 491.4451, 678.3782, 114.0863, 227.1897, 122.4648, 459.3579
1030.5622, 69.3917, 4.7793, 145.3213, 40.041, 712.4487, 186.9227, 195.9424, 49.3044, 83.472
1862.1798, 286.4684, 54.2443, 289.2117, 445.7121, 970.0104, 176.8907, 216.7971, 194.7514, 390.0294
1828.5438, 272.169, 9.5408, 234.6832, 382.7749, 968.3195, 89.44, 85.3333, 247.2702, 709.3154
1386.3459, 328.4956, 45.6456, 306.2086, 144.629, 864.3728, 208.4955, 104.2318, 143.9406, 115.3694
1441.9289, 311.5137, 55.3848, 420.6023, 405.8859, 159.7876, 168.9028, 108.9524, 185.2069, 667.1425
1070.4148, 33.8141, 30.3116, 477.2394, 22.1789, 594.515, 153.8139, 161.4193, 107.4902, 635.2831
923.9596, 216.0045, 18.109, 220.6709, 312.5693, 118.3745, 49.6772, 50.4901, 147.8195, 128.0533
1057.1035, 336.2364, 16.0767, 80.4091, 299.0956, 781.1572, 150.7606, 60.8997, 170.404, 444.6481
1183.141, 63.8633, 52.1556, 74.1286, 491.7862, 783.8093, 46.439, 71.7924, 234.4358, 546.2331
1404.5246, 168.6365, 2.4766, 270.5131, 431.6314, 801.5905, 34.8356, 115.1006, 250.7513, 542.1955
2394.1589, 283.2158, 32.4998, 336.0482, 491.4306, 619.8238, 152.1227, 77.2894, 0.6967, 417.3804
2309.3489, 35.1957, 9.5268, 414.8013, 389.4762, 536.767, 87.2059, 159.6685, 13.8584, 79.5759
2042.1333, 114.4049, 21.9974, 4.3477, 474.6777, 387.2173, 77.7932, 5.566, 22.9793, 467.4344
949.4413, 159.1767, 36.986, 126.2051, 176.4791, 253.8137, 227.6722, 102.5664, 29.447, 37.7226
1594.3347, 76.9428, 45.3527, 141.2535, 387.8608, 367.851, 242.3822, 121.3099, 134.3081, 635.767
2200.5951, 303.3611, 44.9057, 14.4922, 125.4979, 593.1146, 145.4108, 130.5377, 162.733, 60.7949
1091.8266, 21.8486, 18.7393, 88.0456, 224.9641, 548.268, 60.3965, 76.3177, 69.6684, 663.2951
1022.514, 201.5741, 38.8236, 414.5787, 319.5048, 497.2736, 222.9684, 224.2814, 95.8204, 977.3921
2111.216, 24.5347, 36.3527, 37.2475, 383.6806, 842.9259, 199.4757, 216.0275, 98.8808, 698.5081
1959.0945, 257.2599, 29.8941, 168.1259, 14.9999, 443.683, 192.6805, 78.2676, 74.6515, 594.3985
1063.7805, 104.0677, 51.7938, 319.8827, 170.9711, 164.5686, 152.0305, 223.1776, 221.5443, 93.1932
1957.3416, 238.86, 41.5566, 429.5659, 170.8369, 523.0845, 234.4584, 220.5503, 164.2844, 60.7289
1675.7072, 101.5451, 33.1808, 386.9979, 32.1773, 33.0503, 136.1487, 77.6675, 20.9859, 474.6819
1577.897, 291.7848, 10.0254, 440.8486, 115.7403, 743.4288, 139.7679, 22.2079, 156.3818, 466.4115
2229.0182, 333.4911, 16.2543, 414.3636, 46.9768, 453.9669, 200.4983, 6.5167, 182.6894, 252.7281
1648.1939, 293.0602, 55.946, 270.4673, 21.0943, 431.4985, 143.5883, 50.1568, 117.4929, 366.8585
1737.9718, 95.592, 9.4904, 237.0934, 157.8337, 994.7368, 146.1012, 199.9784, 212.2983, 946.6701
1496.6469, 277.2675, 8.9921, 141.7184, 182.0088, 754.1756, 189.2035, 226.0453, 25.0094, 602.8372
1690.3191, 207.7517, 19.3552, 426.8794, 472.0832, 338.3139, 184.5783, 239.3744, 29.0048, 102.3142
1103.0701, 81.1855, 25.9917, 182.6687, 149.2206, 186.9004, 24.8302, 157.7374, 89.5647, 123.5702
2296.7591, 123.3656, 22.3306, 258.6255, 307.4077, 103.502, 192.8019, 69.066, 216.9499, 108.0206
2306.664, 289.5824, 16.3479, 215.9494, 497.0607, 218.7792, 236.3393, 3.5427, 243.1284, 513.5566
2365.2778, 153.873, 13.2142, 75.4647, 432.1936, 385.8828, 97.8032, 24.1707, 140.1643, 915.7576
2128.4401, 295.8935, 36.0851, 70.2623, 458.5225, 701.9646, 216.6687, 167.8423, 121.1271, 573.1206
949.7687, 204.0632, 46.4383, 151.4806, 187.1258, 294.6549, 33.3057, 157.1737, 75.5786, 525.4331
1289.8572, 179.0614, 33.7788, 337.3834, 307.3885, 27.3469, 244.9608, 145.0943, 249.5918, 608.3571
1314.4244, 74.2739, 58.7794, 69.9093, 362.3636, 738.2227, 220.3577, 220.4633, 43.7242, 99.5967
2143.7163, 101.6019, 27.9409, 18.464, 219.4276, 739.2558, 241.9905, 162.3794, 44.5968, 48.0592
2006.8517, 302.5348, 57.8207, 381.181, 345.7558, 845.1621, 154.2425, 138.0454, 17.9323, 740.6501
1477.0165, 134.0009, 46.113, 101.576, 399.8458, 288.7905, 168.0731, 148.6729, 61.1155, 623.3752
943.7046, 92.8743, 40.9036, 379.8649, 151.7885, 697.2299, 238.1387, 208.2632, 65.1209, 283.988
1998.5023, 246.8342, 40.9792, 288.7181, 22.4791, 368.555, 25.3565, 91.8935, 66.867, 620.3578
1382.8433, 185.4186, 34.0515, 242.4178, 488.3269, 497.3708, 170.8955, 110.2583, 214.63, 938.0335
1286.0299, 164.5421, 38.2442, 344.8917, 487.6399, 670.9951, 88.218, 117.4896, 123.7778, 646.2322
1485.6155, 9.5813, 9.4666, 498.5881, 18.6957, 898.2181, 66.7681, 120.1692, 51.0363, 235.9196
1040.6659, 43.5802, 24.8312, 374.3788, 170.0799, 968.1918, 33.3882, 74.8777, 30.3179, 937.1233
1861.826, 323.5488, 33.7007, 368.4144, 430.26, 975.3707, 129.0367, 203.6619, 242.4384, 553.6089
2175.5738, 122.7062, 14.1368, 239.9948, 196.2084, 122.8853, 40.4243, 165.4448, 132.2079, 478.1457
1038.2941, 181.4389, 56.4684, 383.9602, 327.4051, 244.7681, 202.1053, 124.3328, 207.3603, 395.5312
2058.2826, 314.4515, 27.639, 329.8601, 360.5053, 8.6642, 88.2482, 68.0682, 241.8187, 106.1772
1199.6183, 123.9164, 52.3206, 430.2621, 326.6755, 194.7771, 12.9374, 127.8105, 21.167, 751.3581
1624.8219, 164.3662, 49.0885, 443.1306, 64.9952, 341.6693, 64.6508, 180.1908, 248.0061, 321.2963
1316.8559, 158.7203, 34.0142, 383.4234, 44.8255, 31.1385, 247.5482, 134.0174, 231.7332, 86.3242
1093.497, 18.4141, 18.8222, 211.1438, 142.697, 106.8274, 237.9452, 4.4192, 193.1396, 744.7815
906.2872, 304.4648, 27.4115, 395.3679, 436.6432, 716.7149, 221.7219, 30.0251, 219.0386, 942.5413
2124.7204, 208.935, 1.4193, 193.5839, 106.1425, 598.5421, 78.3238, 52.3827, 52.6893, 29.7333
1146.2803, 134.2467, 33.1147, 74.476, 158.6501, 928.0186, 197.1693, 68.2597, 124.3957, 700.0423
2001.349, 275.8782, 59.9829, 90.5375, 245.3558, 88.9328, 245.944, 29.2104, 229.9412, 554.7931
1425.4799, 115.0007, 19.7855, 339.1565, 307.1412, 246.7857, 229.983, 14.4719, 187.1403, 773.831
1241.3768, 282.5528, 24.7598, 390.7078, 86.1126, 786.1305, 243.3272, 33.4406, 69.2037, 412.0984
2100.1389, 274.2114, 38.221, 77.3654, 4.5193, 757.4055, 192.4768, 86.8994, 4.8298, 407.0026
1501.6106, 83.9278, 52.6211, 233.5719, 8.8477, 50.7978, 191.3116, 18.4827, 70.2592, 37.5275
2302.3736, 357.5027, 13.7543, 429.1646, 386.4885, 229.7992, 107.3261, 72.3943, 217.3108, 260.0372
1687.1076, 120.5541, 37.1117, 298.9132, 321.2573, 800.959, 15.5493, 182.8977, 39.7988, 324.4497
1564.4644, 288.7919, 7.4186, 21.6199, 74.4144, 232.3848, 144.3463, 31.9855, 150.4182, 192.6612
1846.6825, 142.4706, 46.3319, 150.929, 273.4397, 653.3887, 144.3788, 177.7548, 122.1531, 211.6134
2307.0381, 209.1069, 53.5594, 325.6709, 202.0162, 841.0501, 200.26, 197.3845, 191.5686, 987.2069
1209.6937, 94.9953, 37.8505, 156.0079, 403.3488, 624.2196, 248.8424, 225.1587, 196.8051, 541.4667
1381.0573, 250.8311, 23.2008, 473.0612, 3.549, 87.5988, 165.4135, 176.3223, 242.1056, 271.1919
2103.5945, 342.0893, 6.1571, 363.2912, 202.3799, 142.0977, 6.6484, 247.7169, 138.9357, 447.1191
2355.0097, 61.0536, 8.4689, 368.0006, 361.7453, 924.9212, 208.6037, 13.3326, 14.9373, 561.8782
1985.3891, 223.0254, 58.8432, 85.2782, 396.0885, 714.1252, 38.9996, 179.2426, 96.6079, 644.3187
2099.5258, 160.8678, 53.7439, 252.9366, 58.0232, 276.1804, 16.9739, 88.6672, 180.7898, 176.8605
1923.1591, 314.3759, 52.7627, 342.0023, 143.3391, 827.994, 157.4307, 7.3529, 14.1529, 779.232
941.8726, 356.8729, 13.9619, 40.6457, 264.8338, 681.595, 227.3259, 111.4379, 147.2734, 732.2704
1576.2299, 221.8794, 50.8538, 336.7023, 168.6097, 573.1303, 202.1062, 148.833, 105.8616, 413.4765
1242.3576, 166.7995, 19.6058, 205.812, 70.506, 158.9369, 173.179, 138.8413, 56.9247, 83.976
1044.323, 295.5303, 44.1144, 213.4307, 256.7278, 19.3323, 43.4365, 3.6892, 187.2302, 314.7734
2183.6443, 183.0938, 11.4219, 338.3412, 30.5616, 152.6538, 13.4848, 216.421, 103.452, 857.1909
1387.1913, 66.2772, 21.4063, 7.686, 156.9883, 603.297, 100.3694, 18.7131, 237.7363, 464.7488
2362.3189, 196.4573, 35.7703, 97.8673, 396.2129, 861.5627, 29.0751, 29.7644, 234.5647, 156.1995
2156.7657, 4.0043, 22.3218, 439.9259, 264.4057, 641.5983, 71.3071, 226.1196, 214.455, 594.8275
1429.7629, 175.756, 3.762, 274.2391, 280.616, 806.3512, 196.6884, 75.8235, 250.0156, 648.4419
1433.7383, 234.0079, 35.2793, 18.7123, 469.7793, 613.0899, 92.2824, 122.4054, 24.7398, 116.8261
1546.4783, 11.3744, 53.9585, 452.2331, 86.4423, 225.6636, 62.7756, 27.177, 24.832, 975.9925
1119.7898, 162.972, 4.3256, 315.2587, 297.2983, 34.3732, 241.8141, 117.0055, 243.7121, 26.7691
2290.4722, 356.0055, 19.4035, 400.3188, 34.4458, 773.3341, 35.2399, 105.0294, 50.1417, 362.5051
1605.3178, 195.4819, 3.8025, 244.2949, 378.5929, 588.8811, 17.7285, 184.5948, 118.4087, 728.6111
2396.1532, 60.0304, 5.1299, 253.0112, 101.9377, 29.373, 35.8106, 166.56, 117.5363, 354.985
1410.5512, 228.4085, 10.0973, 237.435, 445.4362, 663.2983, 248.2072, 59.0012, 250.1405, 748.968
2295.4021, 158.0572, 52.0293, 334.1769, 102.4484, 533.5981, 153.8898, 159.3989, 252.5347, 867.2895
1485.3389, 273.0311, 44.1279, 324.6255, 359.7266, 594.4448, 2.3807, 25.655, 249.9105, 994.6183
1387.0728, 358.8513, 57.0938, 74.6175, 13.341, 403.3418, 169.447, 175.5147, 233.4277, 76.0463
1549.6761, 13.5575, 37.0241, 346.7753, 238.9345, 735.4213, 214.9413, 208.3017, 113.6294, 541.4541
1775.1407, 82.8034, 18.5346, 411.3347, 486.7557, 105.4576, 147.8594, 223.6473, 8.598, 259.7192
1663.1878, 205.7394, 44.647, 308.3075, 477.8691, 911.7243, 239.5016, 224.3563, 234.3506, 936.724
1389.0588, 119.2474, 17.1544, 318.0904, 261.0027, 617.883, 58.5213, 108.6145, 98.3134, 367.8375
2127.3109, 30.5693, 4.1516, 242.1493, 413.4248, 956.2041, 41.7635, 1.7649, 112.822, 645.8224
932.5955, 180.351, 32.596, 207.206, 424.3842, 37.3105, 126.5564, 242.3595, 110.9904, 959.9471
2348.8248, 85.5839, 27.7263, 401.5645, 27.8908, 786.153, 41.0007, 233.5764, 55.3268, 580.5475
1999.5165, 208.9701, 44.7101, 361.0024, 171.4139, 667.0525, 93.0787, 225.4889, 174.0187, 162.6292
1427.6525, 140.0905, 4.9553, 113.2569, 438.4584, 916.476, 226.891, 199.6052, 199.0439, 607.6603
1445.9403, 14.768, 46.2823, 297.8641, 332.5162, 752.9798, 34.1481, 204.2731, 150.4235, 457.9713
1475.5097, 60.668, 35.9326, 224.316, 475.7379, 389.8084, 83.3518, 177.5889, 230.0241, 554.7444
1220.0358, 186.0685, 53.7302, 52.6183, 52.5266, 325.4471, 21.8613, 236.6544, 174.9222, 438.1642
1525.0059, 149.5869, 22.3126, 251.8454, 412.3947, 847.6107, 221.7586, 209.1087, 47.3246, 504.7779
2319.9441, 174.3212, 27.1269, 253.7506, 40.6754, 51.4136, 82.9126, 126.7198, 146.3061, 138.4391
2351.2029, 331.3291, 22.9204, 98.5097, 364.4441, 865.6832, 107.7292, 128.255, 148.893, 101.4945
1380.3985, 93.7277, 0.0296, 110.9387, 315.2277, 603.5009, 65.4378, 145.3501, 92.547, 194.3463
2099.4154, 331.1798, 14.3482, 29.7548, 52.2906, 733.2102, 123.5687, 73.5689, 160.4314, 174.5235
1077.4803, 80.4848, 53.0857, 485.464, 319.565, 811.5233, 89.034, 160.361, 185.5885, 859.4171
2294.1888, 174.8999, 5.1529, 19.1016, 476.2771, 566.3525, 207.4654, 156.1913, 52.7042, 236.4644
2089.2878, 14.2697, 23.2641, 103.2704, 193.2316, 777.0616, 105.5194, 132.3937, 99.4365, 865.5383
1594.9171, 279.7789, 34.8241, 56.6808, 132.3074, 15.5766, 100.6214, 254.3926, 30.5805, 303.4635
1258.0114, 259.0037, 22.8002, 185.7717, 341.3324, 202.9432, 154.2604, 78.1025, 82.9156, 210.9108
1563.4685, 224.9067, 25.6287, 83.0747, 167.0337, 850.3195, 129.6882, 181.7379, 133.5226, 46.5263
